"tier_4","grid_id","geometry","median_measurements"
"4-006","238538","POLYGON ((-63.233333000000634 46.18333300000295, -63.23333300000062 46.16666700000292, -63.216667000000626 46.166667000002924, -63.216667000000626 46.18333300000292, -63.233333000000634 46.18333300000295))","5"
"4-006","237601","POLYGON ((-63.200000000000614 46.40000000000292, -63.200000000000635 46.38333300000292, -63.18333300000061 46.38333300000291, -63.18333300000062 46.40000000000291, -63.200000000000614 46.40000000000292))","4"
"4-006","238703","POLYGON ((-62.65000000000058 46.15000000000292, -62.65000000000057 46.13333300000295, -62.63333300000058 46.13333300000294, -62.63333300000057 46.15000000000294, -62.65000000000058 46.15000000000292))","5"
"4-006","237420","POLYGON ((-63.26666700000061 46.43333300000291, -63.26666700000062 46.41666700000291, -63.25000000000061 46.416667000002924, -63.25000000000061 46.43333300000292, -63.26666700000061 46.43333300000291))","9"
"4-006","237596","POLYGON ((-63.28333300000062 46.40000000000293, -63.28333300000063 46.38333300000293, -63.26666700000062 46.383333000002914, -63.26666700000062 46.40000000000291, -63.28333300000062 46.40000000000293))","5"
"4-006","237667","POLYGON ((-62.10000000000054 46.40000000000292, -62.10000000000055 46.38333300000294, -62.08333300000055 46.38333300000291, -62.083333000000536 46.40000000000291, -62.10000000000054 46.40000000000292))","5"
"4-006","237899","POLYGON ((-62.26666700000055 46.35000000000295, -62.266667000000545 46.33333300000292, -62.250000000000554 46.333333000002916, -62.25000000000053 46.350000000002936, -62.26666700000055 46.35000000000295))","15"
"4-006","238013","POLYGON ((-62.8666670000006 46.31666700000293, -62.86666700000058 46.300000000002925, -62.85000000000059 46.30000000000291, -62.850000000000584 46.316667000002916, -62.8666670000006 46.31666700000293))","33"
"4-006","240877","POLYGON ((-63.25000000000061 46.500000000002906, -63.25000000000061 46.48333300000291, -63.23333300000062 46.483333000002915, -63.233333000000606 46.50000000000293, -63.25000000000061 46.500000000002906))","9"
"4-006","237280","POLYGON ((-62.60000000000057 46.466667000002914, -62.600000000000556 46.450000000002916, -62.58333300000057 46.45000000000294, -62.58333300000057 46.466667000002914, -62.60000000000057 46.466667000002914))","7"
"4-006","241796","POLYGON ((-61.83333300000053 46.78333300000291, -61.83333300000053 46.766667000002904, -61.816667000000535 46.7666670000029, -61.81666700000052 46.783333000002905, -61.83333300000053 46.78333300000291))","2"
"4-006","238412","POLYGON ((-63.11666700000062 46.21666700000294, -63.11666700000062 46.200000000002916, -63.100000000000605 46.20000000000294, -63.10000000000062 46.216667000002936, -63.11666700000062 46.21666700000294))","4"
"4-006","239110","POLYGON ((-62.70000000000059 45.98333300000295, -62.70000000000059 45.96666700000296, -62.68333300000059 45.96666700000294, -62.683333000000566 45.98333300000298, -62.70000000000059 45.98333300000295))","9"
"4-006","237445","POLYGON ((-62.85000000000059 46.433333000002925, -62.850000000000584 46.41666700000293, -62.83333300000061 46.416667000002924, -62.83333300000061 46.43333300000294, -62.85000000000059 46.433333000002925))","11"
"4-006","238366","POLYGON ((-62.783333000000596 46.23333300000294, -62.78333300000058 46.21666700000294, -62.76666700000059 46.21666700000295, -62.76666700000059 46.23333300000292, -62.783333000000596 46.23333300000294))","2"
"4-006","238665","POLYGON ((-63.28333300000063 46.150000000002926, -63.28333300000062 46.13333300000294, -63.26666700000061 46.13333300000294, -63.26666700000061 46.15000000000294, -63.28333300000063 46.150000000002926))","3"
"4-006","237830","POLYGON ((-62.10000000000054 46.366667000002934, -62.10000000000054 46.35000000000292, -62.08333300000055 46.35000000000292, -62.083333000000536 46.36666700000293, -62.10000000000054 46.366667000002934))","2"
"4-006","237881","POLYGON ((-62.566667000000564 46.35000000000292, -62.56666700000058 46.333333000002945, -62.55000000000057 46.33333300000294, -62.55000000000057 46.35000000000292, -62.566667000000564 46.35000000000292))","7"
"4-006","237786","POLYGON ((-62.83333300000062 46.366667000002906, -62.83333300000059 46.35000000000291, -62.816667000000585 46.35000000000292, -62.8166670000006 46.3666670000029, -62.83333300000062 46.366667000002906))","2"
"4-006","237435","POLYGON ((-63.01666700000061 46.43333300000289, -63.016667000000595 46.416667000002924, -63.00000000000058 46.41666700000292, -63.0000000000006 46.43333300000291, -63.01666700000061 46.43333300000289))","1"
"4-006","238216","POLYGON ((-62.9833330000006 46.26666700000291, -62.9833330000006 46.25000000000293, -62.96666700000061 46.25000000000292, -62.9666670000006 46.266667000002926, -62.9833330000006 46.26666700000291))","2"
"4-006","237297","POLYGON ((-62.31666700000054 46.46666700000293, -62.316667000000564 46.45000000000292, -62.30000000000054 46.45000000000291, -62.30000000000054 46.466667000002914, -62.31666700000054 46.46666700000293))","2"
"4-006","237582","POLYGON ((-62.083333000000536 46.41666700000291, -62.083333000000536 46.40000000000291, -62.06666700000056 46.40000000000293, -62.06666700000054 46.41666700000291, -62.083333000000536 46.41666700000291))","10"
"4-006","237856","POLYGON ((-62.98333300000061 46.35000000000292, -62.9833330000006 46.33333300000291, -62.9666670000006 46.333333000002945, -62.96666700000059 46.35000000000293, -62.98333300000061 46.35000000000292))","5"
"4-006","238982","POLYGON ((-62.61666700000056 46.05000000000293, -62.616667000000575 46.03333300000294, -62.600000000000556 46.03333300000294, -62.600000000000584 46.05000000000293, -62.61666700000056 46.05000000000293))","4"
"4-006","238399","POLYGON ((-63.33333300000063 46.21666700000293, -63.33333300000064 46.20000000000292, -63.31666700000063 46.20000000000293, -63.31666700000063 46.216667000002936, -63.33333300000063 46.21666700000293))","4"
"4-006","238291","POLYGON ((-62.883333000000604 46.25000000000293, -62.88333300000059 46.23333300000293, -62.86666700000058 46.23333300000295, -62.86666700000058 46.25000000000292, -62.883333000000604 46.25000000000293))","5"
"4-006","239053","POLYGON ((-62.566667000000564 46.01666700000295, -62.566667000000564 46.00000000000293, -62.55000000000057 46.000000000002956, -62.550000000000566 46.01666700000297, -62.566667000000564 46.01666700000295))","3"
"4-006","238244","POLYGON ((-62.51666700000055 46.26666700000294, -62.51666700000058 46.25000000000292, -62.50000000000057 46.25000000000292, -62.50000000000057 46.26666700000291, -62.51666700000055 46.26666700000294))","4"
"4-006","237360","POLYGON ((-62.76666700000059 46.45000000000293, -62.7666670000006 46.43333300000292, -62.750000000000604 46.43333300000293, -62.750000000000604 46.45000000000293, -62.76666700000059 46.45000000000293))","24"
"4-006","237668","POLYGON ((-62.083333000000536 46.40000000000291, -62.08333300000055 46.38333300000291, -62.06666700000054 46.38333300000293, -62.06666700000056 46.40000000000293, -62.083333000000536 46.40000000000291))","5"
"4-006","238799","POLYGON ((-62.83333300000061 46.11666700000291, -62.83333300000059 46.10000000000293, -62.816667000000585 46.10000000000294, -62.816667000000585 46.11666700000295, -62.83333300000061 46.11666700000291))","2"
"4-006","237233","POLYGON ((-62.11666700000054 46.48333300000293, -62.11666700000054 46.466667000002914, -62.10000000000056 46.46666700000292, -62.10000000000054 46.483333000002936, -62.11666700000054 46.48333300000293))","1"
"4-006","237283","POLYGON ((-62.55000000000059 46.4666670000029, -62.550000000000566 46.450000000002916, -62.53333300000056 46.45000000000292, -62.53333300000056 46.4666670000029, -62.55000000000059 46.4666670000029))","12"
"4-006","238731","POLYGON ((-63.2166670000006 46.133333000002935, -63.21666700000061 46.116667000002934, -63.200000000000614 46.11666700000292, -63.200000000000614 46.13333300000294, -63.2166670000006 46.133333000002935))","5"
"4-006","237251","POLYGON ((-63.3000000000006 46.46666700000292, -63.300000000000615 46.45000000000291, -63.28333300000063 46.450000000002944, -63.28333300000063 46.46666700000291, -63.3000000000006 46.46666700000292))","4"
"4-006","237547","POLYGON ((-62.66666700000057 46.41666700000292, -62.66666700000058 46.400000000002926, -62.65000000000058 46.40000000000291, -62.65000000000057 46.41666700000291, -62.66666700000057 46.41666700000292))","4"
"4-006","238577","POLYGON ((-62.583333000000586 46.18333300000292, -62.58333300000057 46.16666700000293, -62.56666700000058 46.16666700000292, -62.56666700000058 46.183333000002946, -62.583333000000586 46.18333300000292))","16"
"4-006","237417","POLYGON ((-63.31666700000063 46.43333300000291, -63.31666700000063 46.41666700000293, -63.30000000000063 46.416667000002896, -63.300000000000615 46.43333300000292, -63.31666700000063 46.43333300000291))","4"
"4-006","238947","POLYGON ((-62.53333300000059 46.06666700000296, -62.53333300000056 46.05000000000293, -62.51666700000057 46.05000000000294, -62.51666700000057 46.066667000002944, -62.53333300000059 46.06666700000296))","4"
"4-006","238434","POLYGON ((-62.75000000000059 46.21666700000292, -62.750000000000576 46.20000000000293, -62.733333000000584 46.20000000000292, -62.733333000000584 46.21666700000294, -62.75000000000059 46.21666700000292))","3"
"4-006","237460","POLYGON ((-62.60000000000057 46.433333000002925, -62.600000000000556 46.41666700000291, -62.58333300000056 46.4166670000029, -62.583333000000586 46.43333300000294, -62.60000000000057 46.433333000002925))","3"
"4-006","239008","POLYGON ((-62.78333300000058 46.03333300000295, -62.783333000000574 46.01666700000295, -62.76666700000059 46.016667000002954, -62.76666700000059 46.03333300000295, -62.78333300000058 46.03333300000295))","4"
"4-006","238851","POLYGON ((-62.7666670000006 46.10000000000296, -62.76666700000059 46.08333300000294, -62.75000000000059 46.08333300000293, -62.750000000000576 46.10000000000296, -62.7666670000006 46.10000000000296))","2"
"4-006","238460","POLYGON ((-63.450000000000635 46.20000000000292, -63.450000000000635 46.183333000002925, -63.43333300000062 46.183333000002925, -63.43333300000061 46.20000000000293, -63.450000000000635 46.20000000000292))","2"
"4-006","238193","POLYGON ((-63.366667000000625 46.26666700000292, -63.366667000000625 46.25000000000293, -63.35000000000063 46.25000000000291, -63.35000000000061 46.26666700000292, -63.366667000000625 46.26666700000292))","2"
"4-006","239070","POLYGON ((-62.816667000000585 46.00000000000295, -62.816667000000585 45.98333300000296, -62.80000000000059 45.98333300000295, -62.80000000000059 46.000000000002935, -62.816667000000585 46.00000000000295))","4"
"4-006","240374","POLYGON ((-61.900000000000524 46.60000000000291, -61.900000000000524 46.5833330000029, -61.883333000000526 46.58333300000292, -61.88333300000054 46.60000000000292, -61.900000000000524 46.60000000000291))","2"
"4-006","237556","POLYGON ((-62.51666700000059 46.4166670000029, -62.51666700000057 46.400000000002926, -62.500000000000576 46.40000000000292, -62.50000000000057 46.41666700000293, -62.51666700000059 46.4166670000029))","2"
"4-006","237761","POLYGON ((-63.25000000000061 46.36666700000294, -63.25000000000062 46.35000000000293, -63.233333000000606 46.3500000000029, -63.23333300000062 46.36666700000292, -63.25000000000061 46.36666700000294))","2"
"4-006","239122","POLYGON ((-62.50000000000057 45.98333300000296, -62.500000000000576 45.96666700000295, -62.48333300000056 45.96666700000297, -62.48333300000056 45.98333300000296, -62.50000000000057 45.98333300000296))","6"
"4-006","237790","POLYGON ((-62.7666670000006 46.366667000002906, -62.76666700000059 46.350000000002915, -62.75000000000059 46.35000000000293, -62.75000000000059 46.36666700000291, -62.7666670000006 46.366667000002906))","4"
"4-006","238354","POLYGON ((-62.9833330000006 46.23333300000293, -62.9833330000006 46.21666700000294, -62.9666670000006 46.21666700000295, -62.9666670000006 46.233333000002915, -62.9833330000006 46.23333300000293))","4"
"4-006","238920","POLYGON ((-62.98333300000061 46.06666700000293, -62.9833330000006 46.05000000000294, -62.9666670000006 46.05000000000294, -62.9666670000006 46.06666700000295, -62.98333300000061 46.06666700000293))","3"
"4-006","238277","POLYGON ((-63.11666700000062 46.25000000000291, -63.11666700000062 46.23333300000292, -63.100000000000605 46.23333300000293, -63.10000000000062 46.250000000002935, -63.11666700000062 46.25000000000291))","9"
"4-006","238497","POLYGON ((-62.83333300000059 46.20000000000294, -62.83333300000061 46.18333300000294, -62.816667000000585 46.18333300000291, -62.816667000000585 46.20000000000293, -62.83333300000059 46.20000000000294))","3"
"4-006","239001","POLYGON ((-62.9000000000006 46.03333300000294, -62.90000000000059 46.01666700000294, -62.883333000000604 46.01666700000295, -62.88333300000059 46.033333000002955, -62.9000000000006 46.03333300000294))","4"
"4-006","237546","POLYGON ((-62.683333000000566 46.41666700000291, -62.68333300000058 46.40000000000291, -62.66666700000058 46.400000000002926, -62.66666700000057 46.41666700000292, -62.683333000000566 46.41666700000291))","7"
"4-006","238844","POLYGON ((-62.88333300000059 46.100000000002936, -62.88333300000059 46.08333300000295, -62.8666670000006 46.08333300000296, -62.86666700000058 46.10000000000294, -62.88333300000059 46.100000000002936))","7"
"4-006","239089","POLYGON ((-62.50000000000057 46.00000000000294, -62.50000000000057 45.98333300000296, -62.48333300000056 45.98333300000296, -62.48333300000055 46.00000000000295, -62.50000000000057 46.00000000000294))","2"
"4-006","237789","POLYGON ((-62.78333300000058 46.366667000002906, -62.78333300000058 46.35000000000292, -62.76666700000059 46.350000000002915, -62.7666670000006 46.366667000002906, -62.78333300000058 46.366667000002906))","9"
"4-006","237370","POLYGON ((-62.600000000000556 46.450000000002916, -62.60000000000057 46.433333000002925, -62.583333000000586 46.43333300000294, -62.58333300000057 46.45000000000294, -62.600000000000556 46.450000000002916))","10"
"4-006","238769","POLYGON ((-62.53333300000056 46.13333300000297, -62.533333000000574 46.11666700000293, -62.51666700000058 46.11666700000293, -62.51666700000058 46.13333300000293, -62.53333300000056 46.13333300000297))","2"
"4-006","239057","POLYGON ((-62.50000000000057 46.016667000002954, -62.50000000000057 46.00000000000294, -62.48333300000055 46.00000000000295, -62.48333300000058 46.01666700000294, -62.50000000000057 46.016667000002954))","3"
"4-006","237571","POLYGON ((-62.26666700000055 46.41666700000293, -62.266667000000545 46.40000000000291, -62.25000000000054 46.40000000000289, -62.25000000000054 46.416667000002924, -62.26666700000055 46.41666700000293))","1"
"4-006","238348","POLYGON ((-63.08333300000061 46.23333300000293, -63.08333300000061 46.21666700000295, -63.066667000000606 46.21666700000293, -63.06666700000062 46.23333300000293, -63.08333300000061 46.23333300000293))","6"
"4-006","238968","POLYGON ((-62.850000000000584 46.050000000002946, -62.850000000000584 46.033333000002926, -62.83333300000059 46.03333300000296, -62.83333300000061 46.05000000000294, -62.850000000000584 46.050000000002946))","2"
"4-006","237942","POLYGON ((-62.8166670000006 46.33333300000294, -62.81666700000057 46.31666700000294, -62.800000000000594 46.31666700000291, -62.80000000000059 46.33333300000292, -62.8166670000006 46.33333300000294))","6"
"4-006","238819","POLYGON ((-62.500000000000576 46.11666700000294, -62.50000000000057 46.10000000000295, -62.48333300000058 46.10000000000296, -62.48333300000058 46.11666700000293, -62.500000000000576 46.11666700000294))","2"
"4-006","238053","POLYGON ((-63.400000000000624 46.3000000000029, -63.40000000000064 46.28333300000291, -63.383333000000626 46.28333300000291, -63.383333000000626 46.300000000002925, -63.400000000000624 46.3000000000029))","3"
"4-006","239162","POLYGON ((-62.750000000000576 45.950000000002944, -62.750000000000576 45.933333000002925, -62.73333300000058 45.933333000002946, -62.73333300000058 45.95000000000292, -62.750000000000576 45.950000000002944))","2"
"4-006","237932","POLYGON ((-62.9833330000006 46.33333300000291, -62.9833330000006 46.31666700000294, -62.9666670000006 46.31666700000292, -62.9666670000006 46.333333000002945, -62.9833330000006 46.33333300000291))","1"
"4-006","238571","POLYGON ((-62.683333000000566 46.18333300000294, -62.68333300000058 46.166667000002946, -62.66666700000057 46.16666700000292, -62.666667000000594 46.18333300000295, -62.683333000000566 46.18333300000294))","4"
"4-006","238043","POLYGON ((-62.36666700000056 46.316667000002916, -62.36666700000056 46.300000000002925, -62.35000000000056 46.30000000000291, -62.35000000000056 46.31666700000291, -62.36666700000056 46.316667000002916))","2"
"4-006","239237","POLYGON ((-63.26666700000063 46.48333300000292, -63.26666700000061 46.46666700000293, -63.25000000000061 46.4666670000029, -63.25000000000061 46.48333300000291, -63.26666700000063 46.48333300000292))","1"
"4-006","237253","POLYGON ((-63.26666700000061 46.46666700000293, -63.26666700000062 46.45000000000295, -63.25000000000061 46.45000000000292, -63.25000000000061 46.4666670000029, -63.26666700000061 46.46666700000293))","11"
"4-006","237424","POLYGON ((-63.20000000000062 46.4333330000029, -63.20000000000062 46.41666700000292, -63.18333300000061 46.41666700000291, -63.18333300000061 46.43333300000292, -63.20000000000062 46.4333330000029))","5"
"4-006","238205","POLYGON ((-63.16666700000063 46.26666700000292, -63.166667000000615 46.25000000000292, -63.15000000000062 46.25000000000293, -63.15000000000062 46.266667000002926, -63.16666700000063 46.26666700000292))","6"
"4-006","238640","POLYGON ((-62.60000000000057 46.16666700000294, -62.60000000000057 46.15000000000292, -62.58333300000056 46.15000000000292, -62.58333300000057 46.16666700000293, -62.60000000000057 46.16666700000294))","5"
"4-006","238468","POLYGON ((-63.31666700000063 46.20000000000293, -63.31666700000063 46.18333300000292, -63.3000000000006 46.18333300000293, -63.300000000000615 46.20000000000294, -63.31666700000063 46.20000000000293))","3"
"4-006","238016","POLYGON ((-62.81666700000057 46.31666700000294, -62.8166670000006 46.30000000000292, -62.80000000000059 46.3000000000029, -62.800000000000594 46.31666700000291, -62.81666700000057 46.31666700000294))","7"
"4-006","237448","POLYGON ((-62.80000000000061 46.43333300000293, -62.80000000000059 46.41666700000292, -62.78333300000058 46.41666700000293, -62.78333300000061 46.433333000002904, -62.80000000000061 46.43333300000293))","5"
"4-006","238380","POLYGON ((-62.55000000000057 46.23333300000292, -62.55000000000057 46.21666700000293, -62.533333000000574 46.21666700000293, -62.533333000000574 46.233333000002936, -62.55000000000057 46.23333300000292))","27"
"4-006","237134","POLYGON ((-63.45000000000065 46.516667000002926, -63.45000000000066 46.500000000002906, -63.43333300000062 46.50000000000292, -63.433333000000644 46.51666700000292, -63.45000000000065 46.516667000002926))","3"
"4-006","238709","POLYGON ((-62.55000000000059 46.15000000000294, -62.550000000000566 46.13333300000295, -62.53333300000056 46.13333300000297, -62.533333000000574 46.150000000002905, -62.55000000000059 46.15000000000294))","2"
"4-006","237912","POLYGON ((-63.31666700000063 46.333333000002916, -63.31666700000063 46.31666700000295, -63.300000000000594 46.316667000002916, -63.30000000000063 46.33333300000291, -63.31666700000063 46.333333000002916))","3"
"4-006","238151","POLYGON ((-62.91666700000058 46.28333300000295, -62.91666700000058 46.266667000002926, -62.9000000000006 46.266667000002904, -62.9000000000006 46.28333300000291, -62.91666700000058 46.28333300000295))","2"
"4-006","238506","POLYGON ((-62.683333000000566 46.200000000002916, -62.683333000000566 46.18333300000294, -62.666667000000594 46.18333300000295, -62.66666700000057 46.20000000000293, -62.683333000000566 46.200000000002916))","1"
"4-006","237718","POLYGON ((-62.6333330000006 46.38333300000292, -62.6333330000006 46.3666670000029, -62.61666700000058 46.366667000002934, -62.616667000000575 46.38333300000293, -62.6333330000006 46.38333300000292))","4"
"4-006","237365","POLYGON ((-62.68333300000058 46.45000000000294, -62.683333000000566 46.43333300000292, -62.66666700000057 46.43333300000292, -62.66666700000057 46.450000000002916, -62.68333300000058 46.45000000000294))","6"
"4-006","239071","POLYGON ((-62.80000000000059 46.000000000002935, -62.80000000000059 45.98333300000295, -62.783333000000596 45.98333300000297, -62.783333000000574 46.000000000002956, -62.80000000000059 46.000000000002935))","4"
"4-006","238630","POLYGON ((-62.76666700000059 46.166667000002924, -62.76666700000059 46.15000000000292, -62.75000000000059 46.15000000000293, -62.750000000000604 46.166667000002924, -62.76666700000059 46.166667000002924))","9"
"4-006","238300","POLYGON ((-62.73333300000058 46.25000000000292, -62.73333300000058 46.23333300000293, -62.71666700000059 46.23333300000293, -62.716667000000605 46.25000000000293, -62.73333300000058 46.25000000000292))","4"
"4-006","237887","POLYGON ((-62.466667000000555 46.350000000002936, -62.466667000000555 46.33333300000291, -62.45000000000057 46.33333300000292, -62.45000000000058 46.35000000000292, -62.466667000000555 46.350000000002936))","3"
"4-006","238284","POLYGON ((-63.0000000000006 46.25000000000292, -63.0000000000006 46.233333000002936, -62.9833330000006 46.23333300000293, -62.9833330000006 46.25000000000293, -63.0000000000006 46.25000000000292))","6"
"4-006","238644","POLYGON ((-62.533333000000574 46.16666700000294, -62.533333000000574 46.150000000002905, -62.51666700000057 46.15000000000294, -62.51666700000058 46.166667000002924, -62.533333000000574 46.16666700000294))","5"
"4-006","238748","POLYGON ((-62.88333300000059 46.13333300000296, -62.88333300000059 46.116667000002955, -62.86666700000058 46.11666700000294, -62.86666700000057 46.13333300000295, -62.88333300000059 46.13333300000296))","4"
"4-006","238575","POLYGON ((-62.616667000000575 46.183333000002925, -62.6166670000006 46.16666700000292, -62.60000000000057 46.16666700000294, -62.60000000000057 46.183333000002946, -62.616667000000575 46.183333000002925))","3"
"4-006","237442","POLYGON ((-62.9000000000006 46.43333300000292, -62.9000000000006 46.416667000002896, -62.88333300000062 46.41666700000291, -62.88333300000059 46.4333330000029, -62.9000000000006 46.43333300000292))","2"
"4-006","238880","POLYGON ((-62.9833330000006 46.08333300000294, -62.98333300000061 46.06666700000293, -62.9666670000006 46.06666700000295, -62.9666670000006 46.08333300000295, -62.9833330000006 46.08333300000294))","2"
"4-006","238767","POLYGON ((-62.566667000000564 46.13333300000296, -62.566667000000564 46.11666700000295, -62.55000000000055 46.11666700000295, -62.550000000000566 46.13333300000295, -62.566667000000564 46.13333300000296))","7"
"4-006","237831","POLYGON ((-63.40000000000064 46.35000000000292, -63.40000000000064 46.33333300000291, -63.383333000000626 46.33333300000292, -63.38333300000063 46.3500000000029, -63.40000000000064 46.35000000000292))","27"
"4-006","238984","POLYGON ((-62.58333300000057 46.050000000002925, -62.583333000000586 46.03333300000293, -62.566667000000564 46.03333300000293, -62.56666700000058 46.050000000002946, -62.58333300000057 46.050000000002925))","2"
"4-006","238943","POLYGON ((-62.60000000000057 46.066667000002944, -62.600000000000584 46.05000000000293, -62.58333300000057 46.050000000002925, -62.58333300000057 46.06666700000292, -62.60000000000057 46.066667000002944))","4"
"4-006","237704","POLYGON ((-62.8666670000006 46.38333300000291, -62.8666670000006 46.36666700000291, -62.85000000000059 46.3666670000029, -62.85000000000059 46.383333000002914, -62.8666670000006 46.38333300000291))","4"
"4-006","238476","POLYGON ((-63.18333300000061 46.20000000000294, -63.18333300000062 46.183333000002925, -63.1666670000006 46.183333000002925, -63.16666700000063 46.20000000000294, -63.18333300000061 46.20000000000294))","4"
"4-006","238125","POLYGON ((-63.35000000000063 46.28333300000293, -63.35000000000061 46.26666700000292, -63.333333000000614 46.26666700000293, -63.33333300000063 46.28333300000293, -63.35000000000063 46.28333300000293))","3"
"4-006","237494","POLYGON ((-62.03333300000053 46.433333000002925, -62.03333300000053 46.41666700000291, -62.01666700000052 46.41666700000291, -62.01666700000053 46.43333300000293, -62.03333300000053 46.433333000002925))","1"
"4-006","238077","POLYGON ((-63.0000000000006 46.300000000002946, -63.0000000000006 46.283333000002926, -62.983333000000584 46.28333300000293, -62.98333300000061 46.300000000002925, -63.0000000000006 46.300000000002946))","4"
"4-006","238104","POLYGON ((-62.55000000000057 46.30000000000291, -62.550000000000566 46.28333300000293, -62.533333000000574 46.283333000002926, -62.53333300000056 46.300000000002925, -62.55000000000057 46.30000000000291))","5"
"4-006","237201","POLYGON ((-63.300000000000615 46.48333300000293, -63.3000000000006 46.46666700000292, -63.28333300000063 46.46666700000291, -63.28333300000063 46.48333300000293, -63.300000000000615 46.48333300000293))","1"
"4-006","238730","POLYGON ((-63.233333000000606 46.133333000002935, -63.233333000000606 46.11666700000291, -63.21666700000061 46.116667000002934, -63.2166670000006 46.133333000002935, -63.233333000000606 46.133333000002935))","4"
"4-006","238972","POLYGON ((-62.783333000000574 46.050000000002946, -62.78333300000058 46.03333300000295, -62.76666700000059 46.03333300000295, -62.76666700000059 46.05000000000294, -62.783333000000574 46.050000000002946))","2"
"4-006","237775","POLYGON ((-63.016667000000595 46.36666700000292, -63.01666700000061 46.350000000002936, -63.0000000000006 46.350000000002915, -63.0000000000006 46.3666670000029, -63.016667000000595 46.36666700000292))","5"
"4-006","238449","POLYGON ((-62.50000000000057 46.21666700000294, -62.500000000000576 46.20000000000292, -62.48333300000056 46.20000000000294, -62.48333300000056 46.21666700000293, -62.50000000000057 46.21666700000294))","5"
"4-006","238754","POLYGON ((-62.78333300000058 46.133333000002935, -62.783333000000574 46.11666700000294, -62.7666670000006 46.11666700000292, -62.766667000000574 46.133333000002935, -62.78333300000058 46.133333000002935))","5"
"4-006","238427","POLYGON ((-62.8666670000006 46.216667000002936, -62.86666700000058 46.20000000000293, -62.85000000000059 46.200000000002916, -62.850000000000584 46.21666700000294, -62.8666670000006 46.216667000002936))","3"
"4-006","237403","POLYGON ((-62.05000000000053 46.45000000000291, -62.05000000000053 46.43333300000292, -62.03333300000053 46.433333000002925, -62.03333300000052 46.45000000000292, -62.05000000000053 46.45000000000291))","3"
"4-006","239221","POLYGON ((-63.28333300000063 46.51666700000292, -63.28333300000063 46.500000000002906, -63.26666700000062 46.500000000002906, -63.26666700000062 46.51666700000292, -63.28333300000063 46.51666700000292))","4"
"4-006","238946","POLYGON ((-62.550000000000566 46.066667000002944, -62.550000000000566 46.050000000002946, -62.53333300000056 46.05000000000293, -62.53333300000059 46.06666700000296, -62.550000000000566 46.066667000002944))","15"
"4-006","238846","POLYGON ((-62.85000000000059 46.10000000000294, -62.850000000000584 46.083333000002945, -62.83333300000061 46.083333000002945, -62.83333300000059 46.10000000000293, -62.85000000000059 46.10000000000294))","2"
"4-006","238138","POLYGON ((-63.13333300000061 46.28333300000292, -63.13333300000061 46.26666700000293, -63.11666700000062 46.26666700000294, -63.11666700000062 46.28333300000293, -63.13333300000061 46.28333300000292))","6"
"4-006","238562","POLYGON ((-62.83333300000061 46.18333300000294, -62.83333300000061 46.166667000002946, -62.81666700000061 46.16666700000293, -62.816667000000585 46.18333300000291, -62.83333300000061 46.18333300000294))","4"
"4-006","237363","POLYGON ((-62.71666700000058 46.450000000002916, -62.71666700000058 46.433333000002904, -62.70000000000059 46.43333300000291, -62.70000000000061 46.450000000002916, -62.71666700000058 46.450000000002916))","4"
"4-006","238071","POLYGON ((-63.10000000000062 46.300000000002925, -63.100000000000605 46.28333300000293, -63.08333300000061 46.28333300000293, -63.083333000000614 46.3000000000029, -63.10000000000062 46.300000000002925))","6"
"4-006","239104","POLYGON ((-62.80000000000059 45.98333300000295, -62.80000000000057 45.966667000002936, -62.78333300000058 45.96666700000296, -62.783333000000596 45.98333300000297, -62.80000000000059 45.98333300000295))","3"
"4-006","238106","POLYGON ((-62.51666700000058 46.30000000000293, -62.51666700000057 46.283333000002926, -62.50000000000057 46.28333300000293, -62.50000000000057 46.300000000002925, -62.51666700000058 46.30000000000293))","1"
"4-006","237684","POLYGON ((-63.200000000000635 46.38333300000292, -63.200000000000614 46.36666700000291, -63.18333300000061 46.36666700000292, -63.18333300000061 46.38333300000291, -63.200000000000635 46.38333300000292))","3"
"4-006","237653","POLYGON ((-62.333333000000565 46.40000000000291, -62.33333300000055 46.383333000002914, -62.31666700000055 46.38333300000292, -62.316667000000564 46.40000000000291, -62.333333000000565 46.40000000000291))","4"
"4-006","237406","POLYGON ((-62.00000000000055 46.45000000000293, -62.00000000000053 46.43333300000292, -61.98333300000054 46.43333300000291, -61.983333000000535 46.450000000002944, -62.00000000000055 46.45000000000293))","2"
"4-006","237252","POLYGON ((-63.28333300000063 46.46666700000291, -63.28333300000063 46.450000000002944, -63.26666700000062 46.45000000000295, -63.26666700000061 46.46666700000293, -63.28333300000063 46.46666700000291))","4"
"4-006","238139","POLYGON ((-63.11666700000062 46.28333300000293, -63.11666700000062 46.26666700000294, -63.10000000000062 46.26666700000292, -63.100000000000605 46.28333300000293, -63.11666700000062 46.28333300000293))","8"
"4-006","238534","POLYGON ((-63.3000000000006 46.18333300000293, -63.3000000000006 46.166667000002924, -63.28333300000062 46.16666700000294, -63.28333300000062 46.18333300000295, -63.3000000000006 46.18333300000293))","2"
"4-006","238346","POLYGON ((-63.11666700000062 46.23333300000292, -63.11666700000062 46.21666700000294, -63.10000000000062 46.216667000002936, -63.100000000000605 46.23333300000293, -63.11666700000062 46.23333300000292))","9"
