"tier_4","grid_id","geometry","median_measurements"
"4-007","243657","POLYGON ((-63.65000000000063 46.36666700000291, -63.650000000000645 46.35000000000291, -63.63333300000065 46.35000000000292, -63.63333300000063 46.36666700000293, -63.65000000000063 46.36666700000291))","3"
"4-007","243173","POLYGON ((-63.48333300000064 46.566667000002916, -63.48333300000064 46.55000000000291, -63.46666700000063 46.550000000002896, -63.46666700000063 46.56666700000292, -63.48333300000064 46.566667000002916))","1"
"4-007","244117","POLYGON ((-64.33333300000068 46.53333300000292, -64.33333300000069 46.5166670000029, -64.31666700000068 46.51666700000292, -64.3166670000007 46.5333330000029, -64.33333300000068 46.53333300000292))","11"
"4-007","243063","POLYGON ((-64.01666700000068 46.600000000002915, -64.01666700000067 46.58333300000292, -64.00000000000068 46.58333300000291, -64.00000000000068 46.60000000000291, -64.01666700000068 46.600000000002915))","3"
"4-007","243305","POLYGON ((-64.00000000000068 46.50000000000294, -64.00000000000068 46.48333300000293, -63.98333300000068 46.48333300000293, -63.98333300000068 46.50000000000293, -64.00000000000068 46.50000000000294))","4"
"4-007","243810","POLYGON ((-63.50000000000063 46.26666700000292, -63.50000000000064 46.25000000000294, -63.48333300000063 46.25000000000292, -63.48333300000064 46.266667000002904, -63.50000000000063 46.26666700000292))","5"
"4-007","242394","POLYGON ((-64.00000000000068 47.06666700000287, -64.00000000000068 47.05000000000288, -63.9833330000007 47.05000000000286, -63.98333300000068 47.06666700000289, -64.00000000000068 47.06666700000287))","10"
"4-007","243375","POLYGON ((-63.58333300000065 46.48333300000291, -63.58333300000065 46.46666700000292, -63.56666700000064 46.46666700000291, -63.56666700000064 46.4833330000029, -63.58333300000065 46.48333300000291))","4"
"4-007","243757","POLYGON ((-63.66666700000066 46.3000000000029, -63.66666700000064 46.28333300000291, -63.65000000000063 46.28333300000293, -63.650000000000645 46.300000000002925, -63.66666700000066 46.3000000000029))","1"
"4-007","242826","POLYGON ((-64.35000000000069 46.70000000000289, -64.35000000000068 46.68333300000292, -64.33333300000068 46.68333300000287, -64.33333300000068 46.70000000000289, -64.35000000000069 46.70000000000289))","2"
"4-007","243596","POLYGON ((-63.45000000000065 46.40000000000291, -63.45000000000065 46.38333300000293, -63.43333300000062 46.383333000002914, -63.43333300000062 46.40000000000292, -63.45000000000065 46.40000000000291))","6"
"4-007","242425","POLYGON ((-64.08333300000069 47.00000000000288, -64.08333300000068 46.98333300000289, -64.06666700000069 46.98333300000289, -64.06666700000069 47.00000000000289, -64.08333300000069 47.00000000000288))","5"
"4-007","243465","POLYGON ((-63.51666700000063 46.450000000002916, -63.51666700000063 46.43333300000291, -63.50000000000064 46.43333300000292, -63.50000000000064 46.45000000000291, -63.51666700000063 46.450000000002916))","3"
"4-007","243115","POLYGON ((-63.83333300000067 46.58333300000292, -63.83333300000067 46.566667000002916, -63.81666700000065 46.566667000002916, -63.81666700000065 46.5833330000029, -63.83333300000067 46.58333300000292))","8"
"4-007","243883","POLYGON ((-63.48333300000064 46.20000000000293, -63.48333300000063 46.183333000002925, -63.46666700000065 46.18333300000293, -63.46666700000062 46.20000000000294, -63.48333300000064 46.20000000000293))","17"
"4-007","242828","POLYGON ((-64.31666700000069 46.70000000000289, -64.31666700000068 46.68333300000291, -64.30000000000068 46.6833330000029, -64.3000000000007 46.7000000000029, -64.31666700000069 46.70000000000289))","5"
"4-007","243683","POLYGON ((-63.70000000000066 46.35000000000292, -63.70000000000066 46.33333300000293, -63.683333000000644 46.33333300000293, -63.683333000000644 46.350000000002936, -63.70000000000066 46.35000000000292))","5"
"4-007","242935","POLYGON ((-64.20000000000068 46.65000000000291, -64.20000000000068 46.63333300000292, -64.18333300000069 46.6333330000029, -64.18333300000069 46.650000000002905, -64.20000000000068 46.65000000000291))","2"
"4-007","242514","POLYGON ((-64.03333300000067 46.916667000002874, -64.03333300000067 46.9000000000029, -64.01666700000068 46.90000000000288, -64.01666700000068 46.91666700000288, -64.03333300000067 46.916667000002874))","5"
"4-007","243444","POLYGON ((-63.86666700000066 46.45000000000291, -63.86666700000066 46.43333300000292, -63.85000000000067 46.43333300000292, -63.85000000000066 46.45000000000291, -63.86666700000066 46.45000000000291))","3"
"4-007","243397","POLYGON ((-63.933333000000665 46.46666700000292, -63.933333000000665 46.45000000000291, -63.91666700000066 46.45000000000291, -63.91666700000067 46.46666700000292, -63.933333000000665 46.46666700000292))","2"
"4-007","242987","POLYGON ((-64.00000000000068 46.63333300000289, -64.00000000000068 46.61666700000289, -63.98333300000066 46.61666700000292, -63.98333300000068 46.63333300000293, -64.00000000000068 46.63333300000289))","2"
"4-007","242846","POLYGON ((-64.01666700000067 46.70000000000289, -64.01666700000067 46.6833330000029, -64.00000000000068 46.683333000002904, -64.00000000000068 46.70000000000289, -64.01666700000067 46.70000000000289))","2"
"4-007","243283","POLYGON ((-63.65000000000063 46.51666700000292, -63.650000000000645 46.50000000000294, -63.63333300000065 46.50000000000291, -63.63333300000065 46.51666700000291, -63.65000000000063 46.51666700000292))","6"
"4-007","243784","POLYGON ((-63.56666700000063 46.283333000002926, -63.566667000000656 46.26666700000292, -63.55000000000064 46.26666700000293, -63.55000000000064 46.28333300000292, -63.56666700000063 46.283333000002926))","5"
"4-007","245409","POLYGON ((-64.55000000000071 46.700000000002895, -64.55000000000071 46.68333300000289, -64.53333300000071 46.683333000002875, -64.53333300000072 46.7000000000029, -64.55000000000071 46.700000000002895))","2"
"4-007","242915","POLYGON ((-63.950000000000664 46.66666700000289, -63.95000000000068 46.65000000000291, -63.933333000000665 46.65000000000291, -63.933333000000665 46.666667000002896, -63.950000000000664 46.66666700000289))","4"
"4-007","243892","POLYGON ((-63.55000000000065 46.1666670000029, -63.55000000000064 46.150000000002926, -63.53333300000065 46.150000000002926, -63.53333300000064 46.16666700000293, -63.55000000000065 46.1666670000029))","7"
"4-007","242447","POLYGON ((-63.966667000000676 46.98333300000289, -63.966667000000676 46.966667000002886, -63.95000000000068 46.96666700000288, -63.950000000000664 46.98333300000291, -63.966667000000676 46.98333300000289))","1"
"4-007","243801","POLYGON ((-63.65000000000063 46.266667000002926, -63.65000000000063 46.25000000000291, -63.63333300000065 46.25000000000293, -63.63333300000065 46.26666700000291, -63.65000000000063 46.266667000002926))","3"
"4-007","242659","POLYGON ((-64.20000000000067 46.80000000000289, -64.20000000000068 46.783333000002905, -64.18333300000069 46.78333300000291, -64.18333300000069 46.800000000002896, -64.20000000000067 46.80000000000289))","12"
"4-007","243029","POLYGON ((-63.96666700000067 46.61666700000291, -63.966667000000676 46.60000000000289, -63.95000000000068 46.600000000002915, -63.950000000000664 46.61666700000291, -63.96666700000067 46.61666700000291))","3"
"4-007","243632","POLYGON ((-63.48333300000064 46.38333300000294, -63.483333000000655 46.366667000002906, -63.46666700000065 46.36666700000292, -63.46666700000063 46.3833330000029, -63.48333300000064 46.38333300000294))","5"
"4-007","243679","POLYGON ((-63.76666700000065 46.350000000002915, -63.766667000000666 46.333333000002916, -63.75000000000064 46.33333300000292, -63.75000000000064 46.3500000000029, -63.76666700000065 46.350000000002915))","2"
"4-007","243655","POLYGON ((-63.683333000000644 46.36666700000291, -63.683333000000644 46.350000000002936, -63.66666700000064 46.35000000000293, -63.66666700000062 46.366667000002906, -63.683333000000644 46.36666700000291))","4"
"4-007","242532","POLYGON ((-64.03333300000067 46.9000000000029, -64.03333300000067 46.883333000002864, -64.0166670000007 46.88333300000291, -64.01666700000068 46.90000000000288, -64.03333300000067 46.9000000000029))","3"
"4-007","242963","POLYGON ((-64.40000000000072 46.633333000002914, -64.4000000000007 46.61666700000289, -64.38333300000069 46.6166670000029, -64.38333300000069 46.63333300000291, -64.40000000000072 46.633333000002914))","2"
"4-007","242542","POLYGON ((-64.2500000000007 46.8833330000029, -64.25000000000068 46.86666700000288, -64.2333330000007 46.866667000002856, -64.2333330000007 46.88333300000289, -64.2500000000007 46.8833330000029))","4"
"4-007","243648","POLYGON ((-63.80000000000065 46.36666700000291, -63.800000000000665 46.35000000000292, -63.78333300000064 46.35000000000292, -63.78333300000065 46.36666700000292, -63.80000000000065 46.36666700000291))","9"
"4-007","243414","POLYGON ((-63.650000000000645 46.46666700000293, -63.65000000000066 46.450000000002895, -63.63333300000065 46.45000000000291, -63.63333300000065 46.46666700000292, -63.650000000000645 46.46666700000293))","5"
"4-007","243217","POLYGON ((-64.08333300000065 46.53333300000291, -64.08333300000068 46.516667000002904, -64.06666700000069 46.51666700000291, -64.06666700000068 46.533333000002905, -64.08333300000065 46.53333300000291))","13"
"4-007","243335","POLYGON ((-63.50000000000064 46.50000000000289, -63.50000000000064 46.48333300000293, -63.48333300000064 46.48333300000292, -63.48333300000064 46.50000000000293, -63.50000000000064 46.50000000000289))","2"
"4-007","244342","POLYGON ((-64.4500000000007 46.650000000002905, -64.4500000000007 46.6333330000029, -64.43333300000073 46.63333300000292, -64.43333300000072 46.65000000000291, -64.4500000000007 46.650000000002905))","3"
"4-007","243542","POLYGON ((-63.683333000000644 46.41666700000291, -63.683333000000644 46.40000000000292, -63.66666700000064 46.40000000000291, -63.66666700000066 46.416667000002924, -63.683333000000644 46.41666700000291))","4"
"4-007","243696","POLYGON ((-63.48333300000064 46.350000000002915, -63.48333300000063 46.33333300000291, -63.46666700000063 46.33333300000293, -63.46666700000062 46.35000000000292, -63.48333300000064 46.350000000002915))","2"
"4-007","243547","POLYGON ((-63.60000000000065 46.41666700000291, -63.60000000000066 46.40000000000291, -63.58333300000065 46.40000000000291, -63.58333300000065 46.4166670000029, -63.60000000000065 46.41666700000291))","3"
"4-007","243693","POLYGON ((-63.53333300000064 46.35000000000292, -63.53333300000065 46.33333300000293, -63.51666700000063 46.333333000002916, -63.516667000000645 46.350000000002915, -63.53333300000064 46.35000000000292))","6"
"4-007","243645","POLYGON ((-63.85000000000066 46.366667000002906, -63.85000000000065 46.35000000000292, -63.83333300000066 46.35000000000292, -63.83333300000067 46.36666700000291, -63.85000000000066 46.366667000002906))","2"
"4-007","242663","POLYGON ((-64.13333300000069 46.800000000002896, -64.13333300000068 46.783333000002905, -64.11666700000069 46.783333000002855, -64.11666700000069 46.80000000000289, -64.13333300000069 46.800000000002896))","7"
"4-007","243404","POLYGON ((-63.81666700000065 46.46666700000293, -63.81666700000065 46.450000000002916, -63.80000000000067 46.45000000000291, -63.800000000000665 46.46666700000291, -63.81666700000065 46.46666700000293))","1"
"4-007","243481","POLYGON ((-63.98333300000065 46.433333000002925, -63.98333300000068 46.41666700000293, -63.966667000000676 46.41666700000292, -63.96666700000067 46.433333000002925, -63.98333300000065 46.433333000002925))","3"
"4-007","243736","POLYGON ((-63.666667000000636 46.31666700000293, -63.66666700000066 46.3000000000029, -63.650000000000645 46.300000000002925, -63.650000000000645 46.316667000002916, -63.666667000000636 46.31666700000293))","2"
"4-007","242687","POLYGON ((-64.15000000000069 46.783333000002905, -64.15000000000069 46.76666700000289, -64.13333300000069 46.7666670000029, -64.13333300000068 46.783333000002905, -64.15000000000069 46.783333000002905))","4"
"4-007","243213","POLYGON ((-63.48333300000064 46.55000000000291, -63.48333300000063 46.53333300000291, -63.46666700000065 46.53333300000291, -63.46666700000063 46.550000000002896, -63.48333300000064 46.55000000000291))","2"
"4-007","243635","POLYGON ((-63.43333300000062 46.383333000002914, -63.43333300000063 46.36666700000291, -63.41666700000062 46.366667000002906, -63.416667000000636 46.38333300000293, -63.43333300000062 46.383333000002914))","1"
"4-007","243678","POLYGON ((-63.78333300000064 46.35000000000292, -63.78333300000066 46.33333300000291, -63.766667000000666 46.333333000002916, -63.76666700000065 46.350000000002915, -63.78333300000064 46.35000000000292))","1"
"4-007","243453","POLYGON ((-63.716667000000655 46.45000000000292, -63.71666700000067 46.43333300000292, -63.70000000000066 46.43333300000292, -63.70000000000066 46.45000000000292, -63.716667000000655 46.45000000000292))","7"
"4-007","243689","POLYGON ((-63.60000000000065 46.35000000000292, -63.600000000000634 46.33333300000291, -63.58333300000065 46.33333300000291, -63.583333000000636 46.35000000000292, -63.60000000000065 46.35000000000292))","5"
"4-007","242620","POLYGON ((-64.05000000000068 46.833333000002895, -64.05000000000068 46.816667000002894, -64.03333300000068 46.816667000002894, -64.03333300000067 46.83333300000289, -64.05000000000068 46.833333000002895))","4"
"4-007","243780","POLYGON ((-63.63333300000065 46.283333000002926, -63.63333300000065 46.26666700000291, -63.61666700000064 46.26666700000292, -63.61666700000064 46.28333300000292, -63.63333300000065 46.283333000002926))","4"
"4-007","242744","POLYGON ((-64.10000000000068 46.7500000000029, -64.10000000000066 46.7333330000029, -64.08333300000066 46.733333000002915, -64.08333300000066 46.75000000000289, -64.10000000000068 46.7500000000029))","9"
"4-007","242520","POLYGON ((-64.2333330000007 46.90000000000287, -64.2333330000007 46.88333300000289, -64.21666700000068 46.88333300000289, -64.21666700000068 46.90000000000291, -64.2333330000007 46.90000000000287))","3"
"4-007","243700","POLYGON ((-63.416667000000636 46.35000000000295, -63.416667000000636 46.33333300000291, -63.40000000000064 46.33333300000291, -63.40000000000064 46.35000000000292, -63.416667000000636 46.35000000000295))","8"
"4-007","243756","POLYGON ((-63.683333000000644 46.30000000000292, -63.683333000000644 46.283333000002905, -63.66666700000064 46.28333300000291, -63.66666700000066 46.3000000000029, -63.683333000000644 46.30000000000292))","13"
"4-007","243817","POLYGON ((-63.733333000000655 46.25000000000293, -63.733333000000655 46.23333300000293, -63.716667000000655 46.233333000002936, -63.71666700000064 46.250000000002935, -63.733333000000655 46.25000000000293))","4"
"4-007","243498","POLYGON ((-63.70000000000066 46.43333300000292, -63.70000000000067 46.416667000002896, -63.683333000000644 46.41666700000291, -63.68333300000066 46.4333330000029, -63.70000000000066 46.43333300000292))","6"
"4-007","243550","POLYGON ((-63.55000000000065 46.416667000002924, -63.55000000000064 46.40000000000294, -63.53333300000064 46.40000000000289, -63.53333300000065 46.41666700000291, -63.55000000000065 46.416667000002924))","2"
"4-007","243428","POLYGON ((-64.13333300000066 46.45000000000291, -64.13333300000066 46.43333300000292, -64.11666700000069 46.43333300000291, -64.11666700000069 46.45000000000291, -64.13333300000066 46.45000000000291))","2"
"4-007","242661","POLYGON ((-64.16666700000069 46.80000000000287, -64.1666670000007 46.7833330000029, -64.15000000000069 46.783333000002905, -64.1500000000007 46.8000000000029, -64.16666700000069 46.80000000000287))","4"
"4-007","244201","POLYGON ((-64.21666700000068 46.43333300000291, -64.21666700000068 46.416667000002924, -64.20000000000068 46.4166670000029, -64.20000000000067 46.43333300000289, -64.21666700000068 46.43333300000291))","1"
"4-007","243867","POLYGON ((-63.51666700000063 46.21666700000295, -63.51666700000063 46.20000000000294, -63.50000000000063 46.20000000000292, -63.50000000000064 46.21666700000295, -63.51666700000063 46.21666700000295))","6"
"4-007","243321","POLYGON ((-63.733333000000655 46.500000000002906, -63.73333300000066 46.48333300000292, -63.716667000000655 46.483333000002936, -63.716667000000655 46.50000000000292, -63.733333000000655 46.500000000002906))","12"
"4-007","243060","POLYGON ((-64.06666700000068 46.6000000000029, -64.06666700000068 46.58333300000293, -64.05000000000068 46.5833330000029, -64.05000000000068 46.60000000000291, -64.06666700000068 46.6000000000029))","3"
"4-007","243468","POLYGON ((-64.20000000000067 46.43333300000289, -64.20000000000068 46.4166670000029, -64.18333300000067 46.41666700000291, -64.18333300000069 46.43333300000292, -64.20000000000067 46.43333300000289))","12"
"4-007","243271","POLYGON ((-63.85000000000065 46.51666700000291, -63.85000000000066 46.500000000002906, -63.83333300000067 46.500000000002906, -63.833333000000685 46.51666700000291, -63.85000000000065 46.51666700000291))","2"
"4-007","243869","POLYGON ((-63.48333300000063 46.21666700000295, -63.48333300000064 46.20000000000293, -63.46666700000062 46.20000000000294, -63.466667000000605 46.216667000002936, -63.48333300000063 46.21666700000295))","2"
"4-007","243430","POLYGON ((-64.10000000000068 46.45000000000291, -64.10000000000066 46.43333300000289, -64.08333300000068 46.43333300000292, -64.08333300000069 46.45000000000293, -64.10000000000068 46.45000000000291))","2"
"4-007","243199","POLYGON ((-63.716667000000655 46.550000000002925, -63.716667000000655 46.53333300000292, -63.70000000000068 46.533333000002884, -63.70000000000066 46.550000000002896, -63.716667000000655 46.550000000002925))","2"
"4-007","243706","POLYGON ((-63.75000000000064 46.33333300000292, -63.750000000000654 46.31666700000292, -63.73333300000066 46.31666700000292, -63.733333000000655 46.333333000002916, -63.75000000000064 46.33333300000292))","4"
"4-007","243788","POLYGON ((-63.50000000000064 46.28333300000291, -63.50000000000063 46.26666700000292, -63.48333300000064 46.266667000002904, -63.48333300000064 46.283333000002905, -63.50000000000064 46.28333300000291))","7"
"4-007","243298","POLYGON ((-64.11666700000069 46.50000000000292, -64.11666700000069 46.48333300000292, -64.10000000000066 46.483333000002915, -64.10000000000066 46.5000000000029, -64.11666700000069 46.50000000000292))","2"
"4-007","243113","POLYGON ((-63.86666700000066 46.5833330000029, -63.86666700000066 46.56666700000293, -63.85000000000066 46.56666700000292, -63.85000000000066 46.58333300000291, -63.86666700000066 46.5833330000029))","6"
"4-007","245404","POLYGON ((-64.53333300000071 46.71666700000289, -64.53333300000072 46.7000000000029, -64.5166670000007 46.70000000000291, -64.51666700000072 46.71666700000289, -64.53333300000071 46.71666700000289))","2"
"4-007","243907","POLYGON ((-63.95000000000068 47.08333300000288, -63.95000000000068 47.06666700000288, -63.933333000000694 47.06666700000288, -63.933333000000665 47.08333300000286, -63.95000000000068 47.08333300000288))","9"
"4-007","243708","POLYGON ((-63.716667000000655 46.33333300000294, -63.716667000000655 46.31666700000293, -63.70000000000066 46.31666700000293, -63.70000000000066 46.33333300000293, -63.716667000000655 46.33333300000294))","3"
"4-007","243718","POLYGON ((-63.55000000000064 46.33333300000294, -63.55000000000064 46.316667000002916, -63.533333000000624 46.31666700000293, -63.53333300000065 46.33333300000293, -63.55000000000064 46.33333300000294))","6"
"4-007","243841","POLYGON ((-63.650000000000645 46.23333300000293, -63.65000000000063 46.21666700000294, -63.63333300000063 46.21666700000292, -63.63333300000063 46.23333300000292, -63.650000000000645 46.23333300000293))","4"
"4-007","242502","POLYGON ((-64.2333330000007 46.916667000002896, -64.2333330000007 46.90000000000287, -64.21666700000068 46.90000000000291, -64.21666700000068 46.916667000002874, -64.2333330000007 46.916667000002896))","2"
"4-007","243149","POLYGON ((-63.88333300000067 46.566667000002894, -63.883333000000654 46.550000000002896, -63.86666700000066 46.550000000002896, -63.86666700000066 46.56666700000293, -63.88333300000067 46.566667000002894))","6"
"4-007","243245","POLYGON ((-63.61666700000064 46.53333300000293, -63.616667000000646 46.51666700000292, -63.60000000000063 46.51666700000291, -63.60000000000065 46.533333000002905, -63.61666700000064 46.53333300000293))","2"
"4-007","243717","POLYGON ((-63.566667000000656 46.33333300000293, -63.56666700000064 46.31666700000294, -63.55000000000064 46.316667000002916, -63.55000000000064 46.33333300000294, -63.566667000000656 46.33333300000293))","5"
"4-007","243032","POLYGON ((-63.91666700000066 46.61666700000291, -63.91666700000067 46.60000000000292, -63.90000000000066 46.60000000000291, -63.90000000000066 46.61666700000291, -63.91666700000066 46.61666700000291))","5"
"4-007","242794","POLYGON ((-64.35000000000069 46.7166670000029, -64.35000000000069 46.70000000000289, -64.33333300000068 46.70000000000289, -64.33333300000069 46.71666700000289, -64.35000000000069 46.7166670000029))","2"
"4-007","242913","POLYGON ((-63.98333300000069 46.66666700000288, -63.98333300000068 46.65000000000289, -63.96666700000067 46.65000000000289, -63.966667000000676 46.666667000002896, -63.98333300000069 46.66666700000288))","12"
"4-007","243716","POLYGON ((-63.58333300000065 46.33333300000291, -63.583333000000636 46.31666700000293, -63.56666700000064 46.31666700000294, -63.566667000000656 46.33333300000293, -63.58333300000065 46.33333300000291))","4"
"4-007","243514","POLYGON ((-64.15000000000069 46.416667000002896, -64.15000000000069 46.40000000000292, -64.13333300000069 46.40000000000292, -64.13333300000066 46.41666700000291, -64.15000000000069 46.416667000002896))","4"
"4-007","242643","POLYGON ((-64.08333300000068 46.81666700000288, -64.08333300000066 46.80000000000289, -64.06666700000068 46.80000000000287, -64.06666700000068 46.81666700000289, -64.08333300000068 46.81666700000288))","6"
"4-007","243376","POLYGON ((-63.56666700000064 46.4833330000029, -63.56666700000064 46.46666700000291, -63.55000000000064 46.466667000002914, -63.55000000000064 46.48333300000292, -63.56666700000064 46.4833330000029))","5"
"4-007","243825","POLYGON ((-63.600000000000634 46.25000000000291, -63.60000000000065 46.23333300000293, -63.583333000000636 46.23333300000293, -63.583333000000636 46.25000000000293, -63.600000000000634 46.25000000000291))","4"
"4-007","244000","POLYGON ((-64.15000000000069 46.40000000000292, -64.1500000000007 46.383333000002935, -64.13333300000068 46.38333300000293, -64.13333300000069 46.40000000000292, -64.15000000000069 46.40000000000292))","2"
"4-007","243159","POLYGON ((-63.716667000000655 46.566667000002916, -63.716667000000655 46.550000000002925, -63.70000000000066 46.550000000002896, -63.70000000000066 46.566667000002916, -63.716667000000655 46.566667000002916))","4"
"4-007","242608","POLYGON ((-64.25000000000068 46.83333300000288, -64.25000000000068 46.816667000002894, -64.23333300000067 46.816667000002894, -64.23333300000068 46.83333300000291, -64.25000000000068 46.83333300000288))","3"
"4-007","243752","POLYGON ((-63.750000000000654 46.30000000000291, -63.750000000000654 46.28333300000292, -63.73333300000066 46.28333300000291, -63.73333300000064 46.300000000002925, -63.750000000000654 46.30000000000291))","4"
"4-007","242474","POLYGON ((-64.10000000000068 46.95000000000288, -64.10000000000068 46.933333000002875, -64.08333300000069 46.93333300000287, -64.08333300000069 46.95000000000289, -64.10000000000068 46.95000000000288))","4"
"4-007","242691","POLYGON ((-64.08333300000068 46.783333000002884, -64.08333300000066 46.766667000002876, -64.06666700000068 46.76666700000289, -64.06666700000069 46.78333300000289, -64.08333300000068 46.783333000002884))","2"
"4-007","242429","POLYGON ((-64.01666700000068 47.00000000000287, -64.01666700000068 46.98333300000287, -64.00000000000068 46.98333300000289, -64.00000000000068 47.00000000000286, -64.01666700000068 47.00000000000287))","30"
"4-007","243566","POLYGON ((-63.950000000000664 46.40000000000291, -63.950000000000664 46.383333000002914, -63.93333300000068 46.383333000002914, -63.933333000000665 46.40000000000291, -63.950000000000664 46.40000000000291))","2"
"4-007","243027","POLYGON ((-64.00000000000068 46.61666700000289, -64.00000000000068 46.60000000000291, -63.98333300000066 46.600000000002915, -63.98333300000066 46.61666700000292, -64.00000000000068 46.61666700000289))","2"
"4-007","244261","POLYGON ((-63.98333300000066 46.350000000002936, -63.98333300000068 46.33333300000291, -63.966667000000676 46.33333300000291, -63.96666700000067 46.35000000000292, -63.98333300000066 46.350000000002936))","6"
"4-007","244269","POLYGON ((-64.11666700000069 46.33333300000293, -64.11666700000069 46.31666700000293, -64.10000000000066 46.3166670000029, -64.10000000000066 46.333333000002916, -64.11666700000069 46.33333300000293))","1"
"4-007","243955","POLYGON ((-64.45000000000071 46.683333000002875, -64.45000000000071 46.666667000002896, -64.43333300000072 46.666667000002874, -64.43333300000072 46.6833330000029, -64.45000000000071 46.683333000002875))","1"
"4-007","243743","POLYGON ((-63.55000000000064 46.316667000002916, -63.55000000000065 46.300000000002925, -63.53333300000064 46.30000000000291, -63.533333000000624 46.31666700000293, -63.55000000000064 46.316667000002916))","2"
"4-007","242476","POLYGON ((-64.06666700000069 46.95000000000288, -64.06666700000068 46.9333330000029, -64.05000000000068 46.933333000002875, -64.05000000000068 46.95000000000287, -64.06666700000069 46.95000000000288))","4"
"4-007","243415","POLYGON ((-63.63333300000065 46.46666700000292, -63.63333300000065 46.45000000000291, -63.61666700000064 46.45000000000291, -63.616667000000646 46.46666700000291, -63.63333300000065 46.46666700000292))","6"
"4-007","242522","POLYGON ((-64.2000000000007 46.90000000000289, -64.20000000000068 46.883333000002885, -64.1833330000007 46.8833330000029, -64.18333300000069 46.90000000000288, -64.2000000000007 46.90000000000289))","3"
"4-007","243228","POLYGON ((-63.90000000000068 46.53333300000292, -63.90000000000066 46.516667000002904, -63.88333300000067 46.51666700000289, -63.88333300000068 46.53333300000291, -63.90000000000068 46.53333300000292))","2"
"4-007","242993","POLYGON ((-63.90000000000066 46.6333330000029, -63.90000000000066 46.61666700000291, -63.88333300000067 46.61666700000291, -63.88333300000067 46.63333300000289, -63.90000000000066 46.6333330000029))","3"
"4-007","243676","POLYGON ((-63.81666700000065 46.350000000002915, -63.81666700000065 46.333333000002916, -63.800000000000665 46.33333300000292, -63.800000000000665 46.35000000000292, -63.81666700000065 46.350000000002915))","2"
"4-007","243692","POLYGON ((-63.55000000000064 46.35000000000292, -63.55000000000064 46.33333300000294, -63.53333300000065 46.33333300000293, -63.53333300000064 46.35000000000292, -63.55000000000064 46.35000000000292))","2"
"4-007","243525","POLYGON ((-63.966667000000676 46.41666700000292, -63.96666700000067 46.4000000000029, -63.950000000000664 46.40000000000291, -63.950000000000664 46.41666700000291, -63.966667000000676 46.41666700000292))","2"
"4-007","242911","POLYGON ((-64.01666700000068 46.6666670000029, -64.01666700000068 46.6500000000029, -64.00000000000068 46.650000000002905, -64.00000000000068 46.6666670000029, -64.01666700000068 46.6666670000029))","717"
"4-007","242981","POLYGON ((-64.10000000000066 46.6333330000029, -64.10000000000066 46.61666700000291, -64.08333300000066 46.6166670000029, -64.08333300000066 46.63333300000291, -64.10000000000066 46.6333330000029))","10"
"4-007","242947","POLYGON ((-64.00000000000068 46.650000000002905, -64.00000000000068 46.63333300000289, -63.98333300000068 46.63333300000293, -63.98333300000068 46.65000000000289, -64.00000000000068 46.650000000002905))","2"
"4-007","243501","POLYGON ((-63.65000000000063 46.43333300000292, -63.650000000000645 46.41666700000289, -63.63333300000065 46.416667000002924, -63.63333300000065 46.43333300000291, -63.65000000000063 46.43333300000292))","5"
"4-007","243755","POLYGON ((-63.70000000000066 46.300000000002925, -63.70000000000067 46.28333300000294, -63.683333000000644 46.283333000002905, -63.683333000000644 46.30000000000292, -63.70000000000066 46.300000000002925))","4"
"4-007","243240","POLYGON ((-63.70000000000068 46.533333000002884, -63.70000000000066 46.516667000002926, -63.68333300000066 46.5166670000029, -63.683333000000644 46.53333300000292, -63.70000000000068 46.533333000002884))","3"
"4-007","243852","POLYGON ((-63.46666700000063 46.233333000002936, -63.466667000000605 46.216667000002936, -63.45000000000065 46.21666700000294, -63.450000000000635 46.233333000002936, -63.46666700000063 46.233333000002936))","2"
"4-007","243150","POLYGON ((-63.86666700000066 46.56666700000293, -63.86666700000066 46.550000000002896, -63.85000000000065 46.5500000000029, -63.85000000000066 46.56666700000292, -63.86666700000066 46.56666700000293))","2"
"4-007","244178","POLYGON ((-64.25000000000068 46.46666700000291, -64.25000000000068 46.450000000002916, -64.23333300000068 46.450000000002916, -64.23333300000068 46.46666700000292, -64.25000000000068 46.46666700000291))","21"
"4-007","243594","POLYGON ((-63.48333300000064 46.40000000000292, -63.48333300000064 46.38333300000294, -63.46666700000063 46.3833330000029, -63.46666700000063 46.40000000000292, -63.48333300000064 46.40000000000292))","6"
"4-007","242401","POLYGON ((-64.00000000000068 47.05000000000288, -64.00000000000068 47.03333300000287, -63.98333300000068 47.03333300000287, -63.9833330000007 47.05000000000286, -64.00000000000068 47.05000000000288))","31"
"4-007","242806","POLYGON ((-64.15000000000067 46.71666700000288, -64.15000000000069 46.70000000000291, -64.13333300000066 46.70000000000289, -64.13333300000066 46.71666700000289, -64.15000000000067 46.71666700000288))","4"
"4-007","243534","POLYGON ((-63.81666700000066 46.416667000002896, -63.81666700000068 46.400000000002905, -63.80000000000065 46.40000000000291, -63.80000000000065 46.41666700000293, -63.81666700000066 46.416667000002896))","6"
"4-007","243800","POLYGON ((-63.666667000000636 46.266667000002904, -63.66666700000064 46.25000000000293, -63.65000000000063 46.25000000000291, -63.65000000000063 46.266667000002926, -63.666667000000636 46.266667000002904))","4"
